id,카드번호,1개당 판매금액,product_code,purchase_time,seller_name,총판매금액,total_purchaseea,고객ID,사업자등록번호
790,996-1567-2673,29000,도서,2024-07-10,길벗,87000,3,yoonhajun789,126-82-04416
791,118-8816-4816,120000,리빙,2024-07-10,모던홈,360000,3,choihaeun456,314-81-70874
792,499-3145-1794,14900,식품,2024-07-27,(주)해맑음푸드,29800,2,choiseowoo789,106-81-23810
793,496-8313-4846,45000,리빙,2024-07-05,모던홈,135000,3,hwangseoah123,211-81-30457
794,393-8890-6519,1100000,리빙,2024-07-26,모던홈,3300000,3,junghajin890,141-03-86047
795,989-4024-3564,24000,도서,2024-07-25,길벗,72000,3,jungjiho567,211-81-30457
796,897-7580-1220,14400,식품,2024-07-21,팔도,28800,2,kangjia901,110-81-27101
797,604-1325-7579,24000,도서,2024-07-30,길벗,24000,1,kangsoyul678,106-81-54897
798,326-6430-8907,120000,리빙,2024-07-04,모던홈,240000,2,kimminjun123,106-81-54897
799,667-9801-5998,1100000,리빙,2024-07-08,모던홈,3300000,3,kimtaewoo456,314-81-70874
800,401-4344-4672,24000,도서,2024-07-18,길벗,48000,2,kwonhayul345,116-81-50968
801,440-9325-8184,1610000,패션,2024-07-29,아구찜,4830000,3,leejian567,137-86-46087
802,338-3064-9348,600000,전자기기,2024-07-03,위니아,1800000,3,leeseoyeon234,110-81-27101
803,589-3176-5724,17700,도서,2024-07-02,길벗,17700,1,limyuna890,124-81-00998
804,552-1199-3545,530000,전자기기,2024-07-09,소니코리아(주),1060000,2,nohjunhyuk012,120-81-79834
805,832-8847-7656,150000,리빙,2024-07-31,모던홈,300000,2,ohsiwoo234,101-81-90181
806,857-7882-7770,24000,도서,2024-07-10,길벗,48000,2,parkdoyun345,214-81-07770
807,247-2596-5623,2690000,전자기기,2024-07-16,LG전자,2690000,1,parkyejun678,290-85-00804
808,354-2077-6032,39600,식품,2024-07-28,농심,118800,3,sonminseo901,211-81-30457
809,834-2467-5017,4900000,패션,2024-07-29,아구찜,4900000,1,yoondoyun012,118-81-03914
810,996-1567-2673,36000,공구,2024-07-09,Bosch,72000,2,yoonhajun789,119-85-45180
811,118-8816-4816,14400,식품,2024-07-06,팔도,28800,2,choihaeun456,101-81-90181
812,499-3145-1794,185780,공구,2024-07-20,Bosch,557340,3,choiseowoo789,314-81-70874
813,496-8313-4846,24000,도서,2024-07-11,길벗,48000,2,hwangseoah123,118-81-03914
814,393-8890-6519,150000,리빙,2024-07-09,모던홈,450000,3,junghajin890,106-81-54897
815,989-4024-3564,700000,전자기기,2024-07-03,삼성전자,1400000,2,jungjiho567,314-81-70874
816,897-7580-1220,7800,식품,2024-07-14,풀무원,7800,1,kangjia901,101-81-90181
817,604-1325-7579,118300,패션,2024-07-22,디스이즈네버댓,236600,2,kangsoyul678,119-85-45180
818,326-6430-8907,1100000,리빙,2024-07-12,모던홈,3300000,3,kimminjun123,106-81-23810
819,667-9801-5998,239000,패션,2024-07-12,나이스,478000,2,kimtaewoo456,101-81-90181
820,401-4344-4672,800000,리빙,2024-07-14,모던홈,1600000,2,kwonhayul345,101-81-90181
821,440-9325-8184,22000,도서,2024-07-20,열린책들,66000,3,leejian567,106-81-54897
822,338-3064-9348,120000,리빙,2024-07-16,모던홈,360000,3,leeseoyeon234,135-81-89784
823,589-3176-5724,39500,식품,2024-07-22,(주)횡성명품한우유통사업단,118500,3,limyuna890,308-81-03161
824,552-1199-3545,800000,리빙,2024-07-23,모던홈,1600000,2,nohjunhyuk012,106-81-54897
825,832-8847-7656,22000,도서,2024-07-08,열린책들,44000,2,ohsiwoo234,137-86-46087
826,857-7882-7770,98270,공구,2024-07-17,Bosch,294810,3,parkdoyun345,315-81-01744
827,247-2596-5623,120000,리빙,2024-07-03,모던홈,120000,1,parkyejun678,314-81-70874
828,354-2077-6032,200000,패션,2024-07-08,아디오스,200000,1,sonminseo901,110-81-27101
829,834-2467-5017,7800,식품,2024-07-19,풀무원,23400,3,yoondoyun012,314-81-70874
830,996-1567-2673,118300,패션,2024-07-10,디스이즈네버댓,236600,2,yoonhajun789,118-81-03914
831,118-8816-4816,45000,리빙,2024-07-08,모던홈,45000,1,choihaeun456,126-82-04416
832,499-3145-1794,115000,패션,2024-07-10,나이스,345000,3,choiseowoo789,101-81-90181
833,496-8313-4846,29000,도서,2024-07-30,길벗,29000,1,hwangseoah123,214-21-07412
834,393-8890-6519,26000,식품,2024-07-15,롯데칠성음료,52000,2,junghajin890,361-86-01005
835,989-4024-3564,43900,식품,2024-07-16,농협,43900,1,jungjiho567,314-81-70874
836,897-7580-1220,150000,리빙,2024-07-28,모던홈,450000,3,kangjia901,110-81-27101
837,604-1325-7579,17700,도서,2024-07-16,길벗,35400,2,kangsoyul678,110-81-27101
838,326-6430-8907,185780,공구,2024-07-01,Bosch,371560,2,kimminjun123,105-81-69021
839,667-9801-5998,45000,리빙,2024-07-17,모던홈,45000,1,kimtaewoo456,105-81-69021
840,401-4344-4672,22000,도서,2024-07-22,열린책들,66000,3,kwonhayul345,105-81-69021
841,440-9325-8184,419000,전자기기,2024-07-22,알파스캔,419000,1,leejian567,314-81-70874
842,338-3064-9348,52030,공구,2024-07-01,Bosch,52030,1,leeseoyeon234,315-81-01744
843,589-3176-5724,7800,식품,2024-07-18,풀무원,15600,2,limyuna890,101-81-90181
844,552-1199-3545,128400,공구,2024-07-13,Bosch,128400,1,nohjunhyuk012,137-86-46087
845,832-8847-7656,75000,리빙,2024-07-19,모던홈,75000,1,ohsiwoo234,105-81-69021
846,857-7882-7770,7800,식품,2024-07-27,풀무원,15600,2,parkdoyun345,361-86-01005
847,247-2596-5623,2690000,전자기기,2024-07-11,LG전자,5380000,2,parkyejun678,106-81-54897
848,354-2077-6032,52030,공구,2024-07-02,Bosch,52030,1,sonminseo901,105-81-69021
849,834-2467-5017,4900000,패션,2024-07-20,아구찜,9800000,2,yoondoyun012,120-81-79834
850,996-1567-2673,134000,공구,2024-07-08,Bosch,402000,3,yoonhajun789,141-03-86047
851,118-8816-4816,139000,패션,2024-07-15,아디오스,278000,2,choihaeun456,110-81-27101
852,499-3145-1794,200000,패션,2024-07-24,아디오스,400000,2,choiseowoo789,214-86-79828
853,496-8313-4846,150000,리빙,2024-07-01,모던홈,300000,2,hwangseoah123,110-81-27101
854,393-8890-6519,17700,도서,2024-07-31,길벗,17700,1,junghajin890,314-81-70874
855,989-4024-3564,43900,식품,2024-07-24,농협,87800,2,jungjiho567,308-81-03161
856,897-7580-1220,62300,패션,2024-07-27,노스페이스,124600,2,kangjia901,361-86-01005
857,604-1325-7579,1100000,리빙,2024-07-17,모던홈,1100000,1,kangsoyul678,120-81-79834
858,326-6430-8907,194200,공구,2024-07-09,Bosch,388400,2,kimminjun123,119-85-45180
859,667-9801-5998,43900,식품,2024-07-21,농협,43900,1,kimtaewoo456,116-81-50968
860,401-4344-4672,239000,패션,2024-07-27,나이스,239000,1,kwonhayul345,106-81-54897
861,440-9325-8184,22000,도서,2024-07-30,열린책들,66000,3,leejian567,314-81-70874
862,338-3064-9348,45000,리빙,2024-07-25,모던홈,90000,2,leeseoyeon234,106-81-54897
863,589-3176-5724,239000,패션,2024-07-12,나이스,239000,1,limyuna890,214-21-07412
864,552-1199-3545,26000,식품,2024-07-21,롯데칠성음료,26000,1,nohjunhyuk012,308-81-03161
865,832-8847-7656,120000,리빙,2024-07-04,모던홈,240000,2,ohsiwoo234,119-85-45180
866,857-7882-7770,39600,식품,2024-07-06,농심,79200,2,parkdoyun345,211-81-30457
867,247-2596-5623,128400,공구,2024-07-02,Bosch,128400,1,parkyejun678,118-81-03914
868,354-2077-6032,51600,식품,2024-07-19,(주)동원엔터프라이즈,154800,3,sonminseo901,106-81-54897
869,834-2467-5017,150000,리빙,2024-07-10,모던홈,150000,1,yoondoyun012,116-81-50968
870,996-1567-2673,648000,전자기기,2024-07-22,엠지텍,1296000,2,yoonhajun789,105-81-69021
871,118-8816-4816,69000,리빙,2024-07-29,모던홈,69000,1,choihaeun456,361-86-01005
872,499-3145-1794,200000,패션,2024-07-19,아디오스,200000,1,choiseowoo789,105-81-69021
873,496-8313-4846,29800,도서,2024-07-09,길벗,59600,2,hwangseoah123,106-81-54897
874,393-8890-6519,118300,패션,2024-07-25,디스이즈네버댓,236600,2,junghajin890,361-86-01005
875,989-4024-3564,22000,도서,2024-07-12,열린책들,66000,3,jungjiho567,314-81-70874
876,897-7580-1220,134000,공구,2024-07-22,Bosch,402000,3,kangjia901,141-03-86047
877,604-1325-7579,28000,식품,2024-07-29,도드람양돈협동조합,28000,1,kangsoyul678,110-81-27101
878,326-6430-8907,31500,패션,2024-07-29,디스이즈네버댓,94500,3,kimminjun123,101-81-90181
879,667-9801-5998,14900,식품,2024-07-17,(주)해맑음푸드,14900,1,kimtaewoo456,105-81-69021
880,401-4344-4672,28000,식품,2024-07-22,도드람양돈협동조합,84000,3,kwonhayul345,315-81-01744
881,440-9325-8184,39500,식품,2024-07-07,(주)횡성명품한우유통사업단,118500,3,leejian567,211-81-30457
882,338-3064-9348,139000,패션,2024-07-11,아디오스,417000,3,leeseoyeon234,105-81-69021
883,589-3176-5724,31500,패션,2024-07-22,디스이즈네버댓,63000,2,limyuna890,106-81-54897
884,552-1199-3545,29800,도서,2024-07-20,길벗,29800,1,nohjunhyuk012,141-03-86047
885,832-8847-7656,800000,리빙,2024-07-08,모던홈,800000,1,ohsiwoo234,106-81-54897
886,857-7882-7770,1100000,리빙,2024-07-30,모던홈,3300000,3,parkdoyun345,105-81-69021
887,247-2596-5623,194200,공구,2024-07-04,Bosch,388400,2,parkyejun678,101-81-90181
888,354-2077-6032,17700,도서,2024-07-27,길벗,17700,1,sonminseo901,124-81-00998
889,834-2467-5017,128400,공구,2024-07-11,Bosch,256800,2,yoondoyun012,120-81-79834
890,996-1567-2673,14900,식품,2024-07-13,(주)해맑음푸드,44700,3,yoonhajun789,137-86-46087
891,118-8816-4816,13800,도서,2024-07-30,열린책들,27600,2,choihaeun456,110-81-27101
892,499-3145-1794,14900,식품,2024-07-26,(주)해맑음푸드,29800,2,choiseowoo789,105-81-69021
893,496-8313-4846,4900000,패션,2024-07-05,아구찜,9800000,2,hwangseoah123,105-81-69021
894,393-8890-6519,22000,도서,2024-07-22,열린책들,66000,3,junghajin890,110-81-27101
895,989-4024-3564,700000,전자기기,2024-07-12,삼성전자,2100000,3,jungjiho567,120-81-79834
896,897-7580-1220,13800,도서,2024-07-26,열린책들,13800,1,kangjia901,126-82-04416
897,604-1325-7579,36000,공구,2024-07-07,Bosch,108000,3,kangsoyul678,101-81-90181
898,326-6430-8907,150000,리빙,2024-07-20,모던홈,150000,1,kimminjun123,106-81-54897
899,667-9801-5998,51600,식품,2024-07-07,(주)동원엔터프라이즈,51600,1,kimtaewoo456,124-81-00998
900,401-4344-4672,600000,전자기기,2024-07-17,위니아,1200000,2,kwonhayul345,211-81-30457
901,440-9325-8184,45000,리빙,2024-07-16,모던홈,135000,3,leejian567,361-86-01005
902,338-3064-9348,21000,도서,2024-07-18,길벗,63000,3,leeseoyeon234,118-81-03914
903,589-3176-5724,4900000,패션,2024-07-21,아구찜,14700000,3,limyuna890,214-81-07770
904,552-1199-3545,1610000,패션,2024-07-16,아구찜,1610000,1,nohjunhyuk012,105-81-69021
905,832-8847-7656,31500,패션,2024-07-13,디스이즈네버댓,94500,3,ohsiwoo234,361-86-01005
906,857-7882-7770,800000,리빙,2024-07-06,모던홈,1600000,2,parkdoyun345,101-81-90181
907,247-2596-5623,400000,패션,2024-07-18,노스페이스,800000,2,parkyejun678,105-81-69021
908,354-2077-6032,800000,리빙,2024-07-23,모던홈,1600000,2,sonminseo901,105-81-69021
909,834-2467-5017,194200,공구,2024-07-20,Bosch,388400,2,yoondoyun012,211-81-30457
910,996-1567-2673,69000,리빙,2024-07-22,모던홈,69000,1,yoonhajun789,126-82-04416
911,118-8816-4816,7800,식품,2024-07-10,풀무원,23400,3,choihaeun456,314-81-70874
912,499-3145-1794,39600,식품,2024-07-31,농심,118800,3,choiseowoo789,106-81-23810
913,496-8313-4846,2690000,전자기기,2024-07-13,LG전자,2690000,1,hwangseoah123,211-81-30457
914,393-8890-6519,142800,공구,2024-07-27,Bosch,285600,2,junghajin890,141-03-86047
915,989-4024-3564,39500,식품,2024-07-04,(주)횡성명품한우유통사업단,118500,3,jungjiho567,211-81-30457
916,897-7580-1220,1100000,리빙,2024-07-16,모던홈,1100000,1,kangjia901,110-81-27101
917,604-1325-7579,1100000,리빙,2024-07-03,모던홈,2200000,2,kangsoyul678,106-81-54897
918,326-6430-8907,62300,패션,2024-07-11,노스페이스,186900,3,kimminjun123,106-81-54897
919,667-9801-5998,62300,패션,2024-07-28,노스페이스,62300,1,kimtaewoo456,314-81-70874
920,401-4344-4672,22000,도서,2024-07-31,열린책들,66000,3,kwonhayul345,116-81-50968
921,440-9325-8184,934410,공구,2024-07-30,Bosch,2803230,3,leejian567,137-86-46087
922,338-3064-9348,700000,전자기기,2024-07-15,삼성전자,2100000,3,leeseoyeon234,110-81-27101
923,589-3176-5724,17700,도서,2024-07-19,길벗,17700,1,limyuna890,124-81-00998
924,552-1199-3545,1610000,패션,2024-07-31,아구찜,1610000,1,nohjunhyuk012,120-81-79834
925,832-8847-7656,150000,리빙,2024-07-08,모던홈,300000,2,ohsiwoo234,101-81-90181
926,857-7882-7770,43900,식품,2024-07-11,농협,131700,3,parkdoyun345,214-81-07770
927,247-2596-5623,800000,리빙,2024-07-21,모던홈,1600000,2,parkyejun678,290-85-00804
928,354-2077-6032,700000,리빙,2024-07-03,모던홈,700000,1,sonminseo901,211-81-30457
929,834-2467-5017,51600,식품,2024-07-18,(주)동원엔터프라이즈,103200,2,yoondoyun012,118-81-03914
930,996-1567-2673,648000,전자기기,2024-07-11,엠지텍,1944000,3,yoonhajun789,119-85-45180
931,118-8816-4816,150000,리빙,2024-07-10,모던홈,300000,2,choihaeun456,101-81-90181
932,499-3145-1794,21000,도서,2024-07-30,길벗,21000,1,choiseowoo789,314-81-70874
933,496-8313-4846,52030,공구,2024-07-18,Bosch,104060,2,hwangseoah123,118-81-03914
934,393-8890-6519,800000,리빙,2024-07-09,모던홈,1600000,2,junghajin890,106-81-54897
935,989-4024-3564,239000,패션,2024-07-29,나이스,478000,2,jungjiho567,314-81-70874
936,897-7580-1220,43900,식품,2024-07-26,농협,43900,1,kangjia901,101-81-90181
937,604-1325-7579,800000,리빙,2024-07-17,모던홈,1600000,2,kangsoyul678,119-85-45180
938,326-6430-8907,120000,리빙,2024-07-27,모던홈,240000,2,kimminjun123,106-81-23810
939,667-9801-5998,200000,패션,2024-07-29,아디오스,600000,3,kimtaewoo456,101-81-90181
940,401-4344-4672,14400,식품,2024-07-12,팔도,43200,3,kwonhayul345,101-81-90181
941,440-9325-8184,75000,리빙,2024-07-11,모던홈,225000,3,leejian567,106-81-54897
942,338-3064-9348,39600,식품,2024-07-08,농심,118800,3,leeseoyeon234,135-81-89784
943,589-3176-5724,26000,식품,2024-07-19,롯데칠성음료,26000,1,limyuna890,308-81-03161
944,552-1199-3545,648000,전자기기,2024-07-30,엠지텍,648000,1,nohjunhyuk012,106-81-54897
945,832-8847-7656,199000,공구,2024-07-18,Bosch,398000,2,ohsiwoo234,137-86-46087
946,857-7882-7770,13800,도서,2024-07-15,열린책들,41400,3,parkdoyun345,315-81-01744
947,247-2596-5623,43900,식품,2024-07-22,농협,87800,2,parkyejun678,314-81-70874
948,354-2077-6032,31500,패션,2024-07-17,디스이즈네버댓,31500,1,sonminseo901,110-81-27101
949,834-2467-5017,7800,식품,2024-07-27,풀무원,7800,1,yoondoyun012,314-81-70874
950,996-1567-2673,139000,패션,2024-07-11,아디오스,417000,3,yoonhajun789,118-81-03914
951,118-8816-4816,69000,리빙,2024-08-23,모던홈,138000,2,choihaeun456,126-82-04416
952,499-3145-1794,120000,리빙,2024-08-29,모던홈,240000,2,choiseowoo789,101-81-90181
953,496-8313-4846,150000,리빙,2024-08-22,모던홈,150000,1,hwangseoah123,214-21-07412
954,393-8890-6519,31500,패션,2024-08-30,디스이즈네버댓,94500,3,junghajin890,361-86-01005
955,989-4024-3564,45000,리빙,2024-08-16,모던홈,135000,3,jungjiho567,314-81-70874
956,897-7580-1220,800000,리빙,2024-08-07,모던홈,2400000,3,kangjia901,110-81-27101
957,604-1325-7579,45000,리빙,2024-08-31,모던홈,135000,3,kangsoyul678,110-81-27101
958,326-6430-8907,39600,식품,2024-08-26,농심,79200,2,kimminjun123,105-81-69021
959,667-9801-5998,150000,리빙,2024-08-15,모던홈,300000,2,kimtaewoo456,105-81-69021
960,401-4344-4672,62300,패션,2024-08-07,노스페이스,124600,2,kwonhayul345,105-81-69021
961,440-9325-8184,2690000,전자기기,2024-08-05,LG전자,8070000,3,leejian567,314-81-70874
962,338-3064-9348,1100000,리빙,2024-08-04,모던홈,2200000,2,leeseoyeon234,315-81-01744
963,589-3176-5724,75000,리빙,2024-08-29,모던홈,75000,1,limyuna890,101-81-90181
964,552-1199-3545,22000,도서,2024-08-24,열린책들,44000,2,nohjunhyuk012,137-86-46087
965,832-8847-7656,7800,식품,2024-08-20,풀무원,15600,2,ohsiwoo234,105-81-69021
966,857-7882-7770,958000,전자기기,2024-08-20,삼성전자,1916000,2,parkdoyun345,361-86-01005
967,247-2596-5623,200000,패션,2024-08-05,아디오스,600000,3,parkyejun678,106-81-54897
968,354-2077-6032,142800,공구,2024-08-01,Bosch,142800,1,sonminseo901,105-81-69021
969,834-2467-5017,120000,리빙,2024-08-17,모던홈,120000,1,yoondoyun012,120-81-79834
970,996-1567-2673,43900,식품,2024-08-16,농협,131700,3,yoonhajun789,141-03-86047
971,118-8816-4816,934410,공구,2024-08-27,Bosch,1868820,2,choihaeun456,110-81-27101
972,499-3145-1794,185780,공구,2024-08-16,Bosch,557340,3,choiseowoo789,214-86-79828
973,496-8313-4846,400000,패션,2024-08-05,노스페이스,800000,2,hwangseoah123,110-81-27101
974,393-8890-6519,43900,식품,2024-08-09,농협,43900,1,junghajin890,314-81-70874
975,989-4024-3564,62300,패션,2024-08-28,노스페이스,124600,2,jungjiho567,308-81-03161
976,897-7580-1220,800000,리빙,2024-08-25,모던홈,1600000,2,kangjia901,361-86-01005
977,604-1325-7579,2690000,전자기기,2024-08-23,LG전자,5380000,2,kangsoyul678,120-81-79834
978,326-6430-8907,115000,패션,2024-08-24,나이스,345000,3,kimminjun123,119-85-45180
979,667-9801-5998,200000,패션,2024-08-03,아디오스,600000,3,kimtaewoo456,116-81-50968
980,401-4344-4672,1100000,리빙,2024-08-31,모던홈,2200000,2,kwonhayul345,106-81-54897
981,440-9325-8184,22000,도서,2024-08-20,열린책들,22000,1,leejian567,314-81-70874
982,338-3064-9348,98270,공구,2024-08-29,Bosch,98270,1,leeseoyeon234,106-81-54897
983,589-3176-5724,24000,도서,2024-08-25,길벗,72000,3,limyuna890,214-21-07412
984,552-1199-3545,118300,패션,2024-08-17,디스이즈네버댓,354900,3,nohjunhyuk012,308-81-03161
985,832-8847-7656,118300,패션,2024-08-20,디스이즈네버댓,236600,2,ohsiwoo234,119-85-45180
986,857-7882-7770,139000,패션,2024-08-09,아디오스,278000,2,parkdoyun345,211-81-30457
987,247-2596-5623,700000,전자기기,2024-08-19,삼성전자,700000,1,parkyejun678,118-81-03914
988,354-2077-6032,300000,전자기기,2024-08-17,위니아,600000,2,sonminseo901,106-81-54897
989,834-2467-5017,13800,도서,2024-08-22,열린책들,27600,2,yoondoyun012,116-81-50968
990,996-1567-2673,7800,식품,2024-08-14,풀무원,15600,2,yoonhajun789,105-81-69021
991,118-8816-4816,29800,도서,2024-08-14,길벗,89400,3,choihaeun456,361-86-01005
992,499-3145-1794,239000,패션,2024-08-07,나이스,717000,3,choiseowoo789,105-81-69021
993,496-8313-4846,24000,도서,2024-08-28,길벗,72000,3,hwangseoah123,106-81-54897
994,393-8890-6519,200000,패션,2024-08-04,아디오스,600000,3,junghajin890,361-86-01005
995,989-4024-3564,24000,도서,2024-08-21,길벗,24000,1,jungjiho567,314-81-70874
996,897-7580-1220,69000,리빙,2024-08-26,모던홈,207000,3,kangjia901,141-03-86047
997,604-1325-7579,39600,식품,2024-08-11,농심,118800,3,kangsoyul678,110-81-27101
998,326-6430-8907,31500,패션,2024-08-15,디스이즈네버댓,63000,2,kimminjun123,101-81-90181
999,667-9801-5998,12800,도서,2024-08-08,열린책들,38400,3,kimtaewoo456,105-81-69021
1000,401-4344-4672,118300,패션,2024-08-29,디스이즈네버댓,118300,1,kwonhayul345,315-81-01744
1001,440-9325-8184,300000,전자기기,2024-08-26,위니아,300000,1,leejian567,211-81-30457
1002,338-3064-9348,150000,리빙,2024-08-02,모던홈,450000,3,leeseoyeon234,105-81-69021
1003,589-3176-5724,75000,리빙,2024-08-20,모던홈,150000,2,limyuna890,106-81-54897
1004,552-1199-3545,200000,패션,2024-08-08,아디오스,400000,2,nohjunhyuk012,141-03-86047
1005,832-8847-7656,52030,공구,2024-08-28,Bosch,156090,3,ohsiwoo234,106-81-54897
1006,857-7882-7770,419000,전자기기,2024-08-09,알파스캔,838000,2,parkdoyun345,105-81-69021
1007,247-2596-5623,69000,리빙,2024-08-10,모던홈,207000,3,parkyejun678,101-81-90181
